offset_s,latency_s,ok
93.1203,1.20996,1
94.3302,1.55629,1
95.8865,1.32802,1
97.2145,1.15286,1
98.3674,1.16047,1
99.5279,2.13269,1
101.661,1.20798,1
102.869,1.15591,1
104.024,1.1536,1
105.178,2.19351,1
107.372,1.03875,1
108.41,1.15263,1
109.563,1.03862,1
110.602,4.10102,1
114.703,1.96323,1
116.666,1.09447,1
117.76,1.03833,1
118.799,2.12993,1
120.929,0.980692,1
121.909,2.249,1
124.158,3.15869,1
127.317,0.123611,1
127.441,1.33506,1
128.776,1.39113,1
130.167,0.343651,1
130.51,3.29236,1
133.803,0.172224,1
133.975,3.28393,1
137.259,0.228139,1
137.487,0.119774,1
137.607,3.13637,1
140.743,1.41591,1
142.159,3.29006,1
145.449,0.346557,1
145.796,0.402973,1
146.199,1.29357,1
147.492,0.348256,1
147.84,3.21286,1
151.053,0.257529,1
151.311,1.18136,1
152.492,0.119397,1
152.612,0.1719,1
152.784,0.189833,1
152.973,0.118107,1
153.091,1.44028,1
154.532,3.47137,1
158.003,0.275903,1
158.279,0.230375,1
158.509,0.237679,1
158.747,0.173108,1
158.92,0.287566,1
159.208,0.417076,1
159.625,1.197,1
160.822,0.119577,1
160.941,0.120063,1
161.061,0.118046,1
161.18,0.138279,1
161.318,0.13794,1
161.456,0.173238,1
161.629,0.229639,1
161.859,0.118122,1
161.977,1.14162,1
163.118,0.119577,1
163.238,0.232304,1
163.47,0.119279,1
163.59,0.17396,1
163.764,7.28523,1
171.049,0.230368,1
171.279,1.24678,1
172.526,0.231257,1
172.757,0.172834,1
172.93,1.13231,1
174.062,1.27403,1
175.336,1.19682,1
176.533,0.186683,1
176.72,1.18187,1
177.902,0.282851,1
178.185,0.118783,1
178.303,1.12025,1
179.424,0.118589,1
179.542,7.33425,1
186.876,0.402091,1
187.279,0.403067,1
187.682,1.54354,1
189.225,0.251559,1
189.477,1.32517,1
190.802,0.281447,1
191.083,0.229195,1
191.313,0.28865,1
191.601,0.405318,1
192.006,0.346722,1
192.353,0.28911,1
192.642,1.2781,1
193.92,0.287553,1
194.208,1.12374,1
195.332,0.173484,1
195.505,0.288396,1
195.794,0.17523,1
195.969,0.231008,1
196.2,1.3058,1
197.506,1.31787,1
198.823,0.29882,1
199.122,0.274777,1
199.397,0.232319,1
199.629,0.127315,1
199.757,0.15876,1
199.915,1.26282,1
201.178,0.343569,1
201.522,3.15136,1
204.673,0.173772,1
204.847,1.29717,1
206.144,1.22515,1
207.369,1.18727,1
208.557,1.12299,1
209.68,0.121883,1
209.801,0.265168,1
210.067,0.196978,1
210.264,0.320358,1
210.584,15.3412,1
225.925,0.347212,1
226.272,0.289642,1
226.562,0.286153,1
226.848,0.121094,1
226.969,0.119089,1
227.088,0.221476,1
227.31,0.135702,1
227.446,0.152385,1
227.598,1.18361,1
228.782,1.3378,1
230.119,0.403589,1
230.523,0.391835,1
230.915,0.414444,1
231.329,0.405909,1
231.735,0.331568,1
232.067,0.126884,1
232.194,1.17762,1
233.371,0.228671,1
233.6,0.201947,1
233.802,3.27174,1
237.074,1.15299,1
238.227,0.172801,1
238.399,0.318392,1
238.718,0.209813,1
238.928,0.251482,1
239.179,0.288403,1
239.467,0.231824,1
239.699,0.229952,1
239.929,3.1329,1
243.062,3.13963,1
246.202,0.174053,1
246.376,1.12891,1
247.505,3.13618,1
10.593,1.62078,1
12.2138,4.49721,1
16.711,1.61915,1
18.3301,4.38065,1
22.7108,1.61798,1
24.3288,1.38454,1
